CCSDS_Header_1_APID,CCSDS_Header_2_Seq,PKT_LEN,SHCOARSE,SHFINE,cmd_recv_count,cmd_fail_count,cmd_succ_count,cmd_succ_op,cmd_fail_op,cmd_fail_code,pwr_status,sd_read_misc,sd_read_scic,sd_read_scid,sd_read_adcs,sd_read_beacon,sd_read_log,sd_write_misc,sd_write_scic,sd_write_scid,sd_write_adcs,sd_write_beacon,sd_write_log,cmd_loss_timer,alive_flags,cip_comstat,cip_temp1,cip_temp2,cip_temp3,uhf_temp,uhf_config,sband_pa_curr,sband_pa_volt,sband_rf_pwr,sband_pa_temp,sband_top_temp,sband_bottom_temp,adcs_cmd_acpt,adcs_cmd_fail,adcs_time,adcs_info,adcs_star_temp,adcs_wheel_temp1,adcs_wheel_temp2,adcs_wheel_temp3,adcs_digi_bus_volt,adcs_sun_vec1,adcs_sun_vec2,adcs_sun_vec3,adcs_wheel_sp1,adcs_wheel_sp2,adcs_wheel_sp3,adcs_body_rt1,adcs_body_rt2,adcs_body_rt3,padding,padding.1,padding.2,DAXSS Time Stamp (seconds),daxss_cmd_op,daxss_cmd_succ,daxss_cmd_fail,daxss_cdh_enables,daxss_cdh_temp,daxss_sps_rate,daxss_sps_x,daxss_sps_y,daxss_slow_count,bat_fg1,daxss_curr,daxss_volt,cdh_curr,cdh_volt,sband_curr,sband_volt,uhf_curr,uhf_volt,heater_curr,heater_volt,sp2_curr,sp2_volt,sp1_curr,sp1_volt,sp0_curr,sp0_volt,bat_vcell,gps_12v_2_curr,gps_12v_2_volt,gps_12v_1_curr,gps_12v_1_volt,bat_curr,bat_volt,adcs_curr,adcs_volt,3p3_curr,3p3_volt,cip_curr,cip_volt,obc_temp,eps_temp,int_temp,sp0_temp,bat0_temp,sp1_temp,bat1_temp,sp2_temp,bat_fg3,bat0_temp_conv,bat1_temp_conv,mode
2049,58667,249,42283,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,602,2304,298,2343,130518,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.355,-0.07,0.13,4.82375,0.0022,-0.0036,-1.0,-104.8,-517.2,4.0,-0.00013168,-0.000128055,-0.006949645,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.32,0.096,22.304,0.26875,26.5025,53616,0.028,12.216,0.02,12.208,0.808,8.376,0.188,12.216,0.316,3.2960000000000003,0.0,0.0,8.4909795882161,16.881219086626224,11.185139616808122,72.53876125024468,1.1849105840000116,52.90354850080487,1.1849105840000116,55.34029473389001,93.540888,1067512502,1067512502,1
2049,58668,249,42284,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,299,2343,130517,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.33,0.045,0.13,4.8375,0.0022,-0.0036,-1.0,-106.4,-518.8000000000001,1.2000000000000002,-0.00017806,-2.2035e-05,-0.00699266,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.32,0.092,22.304,0.26,26.5325,53616,0.028,12.216,0.024,12.208,0.788,8.376,0.188,12.216,0.268,3.2960000000000003,0.0,0.0,8.50795108081787,16.858512500000018,11.22188926009635,72.53876125024468,-0.4159489702705884,52.96049689738348,1.1849105840000116,55.399444645209165,93.540888,3199212478,1067512502,1
2049,58669,249,42285,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,300,2343,130516,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.33,-0.04,0.16,4.8325000000000005,0.0022,-0.0029,-1.0,-106.4,-519.6,11.2,-6.219e-05,-5.106e-05,-0.00697508,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.2960000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.32,0.092,22.304,0.255,26.55625,53616,0.028,12.216,0.02,12.208,0.768,8.368,0.188,12.216,0.224,3.2960000000000003,0.0,0.0,8.4909795882161,16.881219086626224,11.203508744396007,72.53876125024468,1.1849105840000116,53.017496989090006,1.1849105840000116,55.399444645209165,93.540888,1067512502,1067512502,1
2049,58670,249,42286,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,301,2343,130515,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.33,-0.1,0.105,4.82375,0.0029,-0.0036,-1.0,-103.6,-522.0,1.6,-5.981e-05,-9.0065e-05,-0.006889005,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.32,0.096,22.296,0.2625,26.51875,53632,0.028,12.216,0.02,12.208,0.796,8.376,0.188,12.216,0.276,3.2960000000000003,0.0,0.0,8.50795108081787,16.903945467011045,11.185139616808122,72.61287747949001,1.1849105840000116,53.017496989090006,1.1849105840000116,55.45864773201512,93.540888,1067512502,1067512502,1
2049,58672,249,42288,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,303,2343,130513,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.405,-0.04,0.075,4.82375,0.0029,-0.0029,-1.0,-106.0,-527.2,6.4,-1.5465000000000002e-05,3.1e-07,-0.006918235,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.312,0.096,22.296,0.26625,26.49375,53600,0.028,12.216,0.024,12.208,0.804,8.368,0.188,12.216,0.312,3.2960000000000003,0.0,0.0,8.50795108081787,16.881219086626224,11.22188926009635,72.68705618991292,1.1849105840000116,53.13165239850599,1.1849105840000116,55.51790402965204,93.540888,1067512502,1067512502,1
2049,58671,249,42287,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,302,2343,130514,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.33,0.015,0.13,4.8375,0.0022,-0.0036,-1.0,-108.0,-528.8000000000001,53.2,-0.000103135,0.000853105,-0.00705215,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.32,0.096,22.296,0.26625,26.5,53616,0.028,12.216,0.024,12.208,0.804,8.368,0.188,12.216,0.312,3.2960000000000003,0.0,0.0,8.50795108081787,16.881219086626224,11.22188926009635,72.61287747949001,-0.4159489702705884,53.07454881107812,1.1849105840000116,55.51790402965204,93.540888,3199212478,1067512502,1
2049,58673,249,42289,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,304,2343,130512,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.38,-0.01,0.075,4.8325000000000005,0.0022,-0.0029,-1.0,-100.0,-521.2,1.6,-1.342e-05,6.2225e-05,-0.00692509,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.312,0.092,22.296,0.255,26.54125,53616,0.028,12.216,0.02,12.208,0.772,8.376,0.192,12.216,0.22,3.2960000000000003,0.0,0.0,8.50795108081787,16.881219086626224,11.22188926009635,72.68705618991292,1.1849105840000116,53.13165239850599,1.1849105840000116,55.57721357346864,93.540888,1067512502,1067512502,1
2049,58674,249,42290,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,305,2343,130511,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.355,-0.01,0.075,4.8375,0.0022,-0.0029,-1.0,-105.2,-520.0,22.0,-8.935e-05,0.00032202,-0.00703606,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.312,0.096,22.288,0.265,26.4925,53632,0.028,12.216,0.024,12.208,0.8,8.376,0.188,12.216,0.308,3.2960000000000003,0.0,0.0,8.50795108081787,16.903945467011045,11.166781847840038,72.68705618991292,-0.4159489702705884,53.18880778653636,1.1849105840000116,55.57721357346864,93.540888,3199212478,1067512502,1
2049,58675,249,42291,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,306,2343,130510,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.355,-0.01,0.045,4.8325000000000005,0.0022,-0.0029,-1.0,-106.0,-523.6,3.2,-0.00012033,-4.7805e-05,-0.00695655,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.312,0.092,22.296,0.2575,26.515,53616,0.028,12.216,0.024,12.208,0.784,8.376,0.188,12.216,0.268,3.2960000000000003,0.0,0.0,8.50795108081787,16.858512500000018,11.22188926009635,72.68705618991292,-0.4159489702705884,53.246015010336464,1.1849105840000116,55.57721357346864,93.540888,3199212478,1067512502,1
2049,58675,249,42291,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,306,2343,130510,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.355,-0.01,0.045,4.8325000000000005,0.0022,-0.0029,-1.0,-106.0,-523.6,3.2,-0.00012033,-4.7805e-05,-0.00695655,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.312,0.092,22.296,0.2575,26.515,53616,0.028,12.216,0.024,12.208,0.784,8.376,0.188,12.216,0.268,3.2960000000000003,0.0,0.0,8.50795108081787,16.858512500000018,11.22188926009635,72.68705618991292,-0.4159489702705884,53.246015010336464,1.1849105840000116,55.57721357346864,93.540888,3199212478,1067512502,1
2049,58674,249,42290,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,305,2343,130511,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.355,-0.01,0.075,4.8375,0.0022,-0.0029,-1.0,-105.2,-520.0,22.0,-8.935e-05,0.00032202,-0.00703606,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.312,0.096,22.288,0.265,26.4925,53632,0.028,12.216,0.024,12.208,0.8,8.376,0.188,12.216,0.308,3.2960000000000003,0.0,0.0,8.50795108081787,16.903945467011045,11.166781847840038,72.68705618991292,-0.4159489702705884,53.18880778653636,1.1849105840000116,55.57721357346864,93.540888,3199212478,1067512502,1
2049,58673,249,42289,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,304,2343,130512,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.38,-0.01,0.075,4.8325000000000005,0.0022,-0.0029,-1.0,-100.0,-521.2,1.6,-1.342e-05,6.2225e-05,-0.00692509,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.312,0.092,22.296,0.255,26.54125,53616,0.028,12.216,0.02,12.208,0.772,8.376,0.192,12.216,0.22,3.2960000000000003,0.0,0.0,8.50795108081787,16.881219086626224,11.22188926009635,72.68705618991292,1.1849105840000116,53.13165239850599,1.1849105840000116,55.57721357346864,93.540888,1067512502,1067512502,1
2049,58667,249,42283,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,602,2304,298,2343,130518,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.355,-0.07,0.13,4.82375,0.0022,-0.0036,-1.0,-104.8,-517.2,4.0,-0.00013168,-0.000128055,-0.006949645,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.32,0.096,22.304,0.26875,26.5025,53616,0.028,12.216,0.02,12.208,0.808,8.376,0.188,12.216,0.316,3.2960000000000003,0.0,0.0,8.4909795882161,16.881219086626224,11.185139616808122,72.53876125024468,1.1849105840000116,52.90354850080487,1.1849105840000116,55.34029473389001,93.540888,1067512502,1067512502,1
2049,58668,249,42284,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,299,2343,130517,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.33,0.045,0.13,4.8375,0.0022,-0.0036,-1.0,-106.4,-518.8000000000001,1.2000000000000002,-0.00017806,-2.2035e-05,-0.00699266,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.32,0.092,22.304,0.26,26.5325,53616,0.028,12.216,0.024,12.208,0.788,8.376,0.188,12.216,0.268,3.2960000000000003,0.0,0.0,8.50795108081787,16.858512500000018,11.22188926009635,72.53876125024468,-0.4159489702705884,52.96049689738348,1.1849105840000116,55.399444645209165,93.540888,3199212478,1067512502,1
2049,58669,249,42285,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,300,2343,130516,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.33,-0.04,0.16,4.8325000000000005,0.0022,-0.0029,-1.0,-106.4,-519.6,11.2,-6.219e-05,-5.106e-05,-0.00697508,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.2960000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.32,0.092,22.304,0.255,26.55625,53616,0.028,12.216,0.02,12.208,0.768,8.368,0.188,12.216,0.224,3.2960000000000003,0.0,0.0,8.4909795882161,16.881219086626224,11.203508744396007,72.53876125024468,1.1849105840000116,53.017496989090006,1.1849105840000116,55.399444645209165,93.540888,1067512502,1067512502,1
2049,58671,249,42287,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,302,2343,130514,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.33,0.015,0.13,4.8375,0.0022,-0.0036,-1.0,-108.0,-528.8000000000001,53.2,-0.000103135,0.000853105,-0.00705215,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.32,0.096,22.296,0.26625,26.5,53616,0.028,12.216,0.024,12.208,0.804,8.368,0.188,12.216,0.312,3.2960000000000003,0.0,0.0,8.50795108081787,16.881219086626224,11.22188926009635,72.61287747949001,-0.4159489702705884,53.07454881107812,1.1849105840000116,55.51790402965204,93.540888,3199212478,1067512502,1
2049,58672,249,42288,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,303,2343,130513,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.405,-0.04,0.075,4.82375,0.0029,-0.0029,-1.0,-106.0,-527.2,6.4,-1.5465000000000002e-05,3.1e-07,-0.006918235,0,0,0,1375796264,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.312,0.096,22.296,0.26625,26.49375,53600,0.028,12.216,0.024,12.208,0.804,8.368,0.188,12.216,0.312,3.2960000000000003,0.0,0.0,8.50795108081787,16.881219086626224,11.22188926009635,72.68705618991292,1.1849105840000116,53.13165239850599,1.1849105840000116,55.51790402965204,93.540888,1067512502,1067512502,1
2049,58679,249,42295,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,604,2304,310,2343,130506,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.305,-0.07,0.16,4.8325000000000005,0.0022,-0.0036,-1.0,-104.8,-517.6,1.6,-0.00014464,9.885e-06,-0.006905325,0,0,0,1375796273,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.304,0.096,22.28,0.26,26.49875,53600,0.028,12.216,0.024,12.208,0.788,8.368,0.192,12.216,0.268,3.2960000000000003,0.0,0.0,8.54191488023573,16.858512500000018,11.2402811934065,72.7612974180324,1.1849105840000116,53.30327410507813,1.1849105840000116,55.69599254105831,93.540888,1067512502,1067512502,1
2049,58677,249,42293,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,604,2304,308,2343,130508,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.355,-0.04,0.105,4.82375,0.0029,-0.0036,-1.0,-106.8,-522.8000000000001,12.0,2.9935e-05,0.00016144,-0.00682049,0,0,0,1375796273,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.04,22.304,0.096,22.28,0.2675,26.46625,53632,0.028,12.216,0.024,12.208,0.812,8.368,0.192,12.216,0.328,3.2960000000000003,0.0,0.0,8.50795108081787,16.881219086626224,11.203508744396007,72.7612974180324,1.1849105840000116,53.30327410507813,1.1849105840000116,55.63657639881813,93.540888,1067512502,1067512502,1
2049,58678,249,42294,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,604,2304,309,2343,130507,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.275,-0.01,0.105,4.8475,0.0022,-0.0036,-1.0,-108.8,-516.0,4.800000000000001,5.02e-05,5.29e-05,-0.006830405,0,0,0,1375796273,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.304,0.092,22.296,0.255,26.53375,53600,0.028,12.216,0.02,12.208,0.768,8.376,0.188,12.216,0.224,3.2960000000000003,0.0,0.0,8.54191488023573,16.881219086626224,11.203508744396007,72.7612974180324,1.1849105840000116,53.36058510593767,1.1849105840000116,55.69599254105831,93.540888,1067512502,1067512502,1
2049,58680,249,42296,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,604,2304,311,2343,130505,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.275,-0.07,0.16,4.8425,0.0029,-0.0036,-1.0,-110.0,-521.6,20.0,-0.000240155,0.00024774,-0.006821365,0,0,0,1375796273,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.304,0.096,22.28,0.2675,26.4625,53616,0.028,12.216,0.02,12.208,0.808,8.368,0.192,12.216,0.316,3.2960000000000003,0.0,0.0,8.4909795882161,16.881219086626224,11.185139616808122,72.83560120037195,-0.4159489702705884,53.41794804809596,1.1849105840000116,55.69599254105831,93.540888,3199212478,1067512502,1
2049,58682,249,42298,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,604,2304,313,2343,130503,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.305,-0.07,0.19,4.8325000000000005,0.0029,-0.0036,-1.0,-108.0,-520.4,1.6,2.3645e-05,3.9385e-05,-0.00689236,0,0,0,1375796273,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.304,0.092,22.28,0.25375,26.51625,53616,0.028,12.216,0.024,12.208,0.768,8.376,0.192,12.216,0.224,3.2960000000000003,0.0,0.0,8.54191488023573,16.858512500000018,11.203508744396007,72.90996757345967,1.1849105840000116,53.47536296673839,1.1849105840000116,55.755462035551474,93.540888,1067512502,1067512502,1
2049,58676,249,42292,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,307,2343,130509,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.355,-0.1,0.105,4.82375,0.0022,-0.0036,-1.0,-109.2,-523.2,1.2000000000000002,-5.559e-05,1.1575e-05,-0.006975085,0,0,0,1375796273,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.04,22.312,0.096,22.288,0.26875,26.4775,53600,0.028,12.216,0.02,12.208,0.808,8.376,0.192,12.216,0.316,3.2960000000000003,0.0,0.0,8.50795108081787,16.881219086626224,11.203508744396007,72.7612974180324,1.1849105840000116,53.246015010336464,1.1849105840000116,55.63657639881813,93.540888,1067512502,1067512502,1
2049,58681,249,42297,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,604,2304,312,2343,130504,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.355,-0.04,0.075,4.82875,0.0029,-0.0036,-1.0,-112.0,-516.8000000000001,8.0,-0.000213525,1.5550000000000002e-05,-0.00706439,0,0,0,1375796273,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.304,0.096,22.28,0.2675,26.45875,53600,0.028,12.216,0.024,12.208,0.804,8.376,0.192,12.216,0.32,3.2960000000000003,0.0,0.0,8.50795108081787,16.858512500000018,11.166781847840038,72.83560120037195,-0.4159489702705884,53.41794804809596,1.1849105840000116,55.755462035551474,93.540888,3199212478,1067512502,1
2049,58684,249,42300,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,604,2304,315,2343,130501,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.355,-0.01,0.075,4.82875,0.0029,-0.0036,-1.0,-106.4,-514.4,3.2,7.8815e-05,8.189e-05,-0.007033515,0,0,0,1375796273,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.296,0.096,22.272,0.27,26.43875,53616,0.028,12.216,0.024,12.208,0.812,8.368,0.188,12.216,0.336,3.2960000000000003,0.0,0.0,8.4909795882161,16.858512500000018,11.22188926009635,72.83560120037195,1.1849105840000116,53.53282989705492,1.1849105840000116,55.81498491766448,93.540888,1067512502,1067512502,1
2049,58683,249,42299,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,604,2304,314,2343,130502,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.275,-0.01,0.13,4.8475,0.0036,-0.0036,-1.0,-104.4,-524.0,32.0,-0.00018503,0.00052458,-0.00687902,0,0,0,1375796273,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.296,0.096,22.272,0.265,26.455,53600,0.028,12.216,0.024,12.208,0.8,8.368,0.188,12.216,0.308,3.2960000000000003,0.0,0.0,8.524929501890051,16.858512500000018,11.22188926009635,72.90996757345967,1.1849105840000116,53.53282989705492,1.1849105840000116,55.755462035551474,93.540888,1067512502,1067512502,1
2049,58676,249,42292,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,603,2304,307,2343,130509,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.355,-0.1,0.105,4.82375,0.0022,-0.0036,-1.0,-109.2,-523.2,1.2000000000000002,-5.559e-05,1.1575e-05,-0.006975085,0,0,0,1375796273,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.04,22.312,0.096,22.288,0.26875,26.4775,53600,0.028,12.216,0.02,12.208,0.808,8.376,0.192,12.216,0.316,3.2960000000000003,0.0,0.0,8.50795108081787,16.881219086626224,11.203508744396007,72.7612974180324,1.1849105840000116,53.246015010336464,1.1849105840000116,55.63657639881813,93.540888,1067512502,1067512502,1
2049,58677,249,42293,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,604,2304,308,2343,130508,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.355,-0.04,0.105,4.82375,0.0029,-0.0036,-1.0,-106.8,-522.8000000000001,12.0,2.9935e-05,0.00016144,-0.00682049,0,0,0,1375796273,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.04,22.304,0.096,22.28,0.2675,26.46625,53632,0.028,12.216,0.024,12.208,0.812,8.368,0.192,12.216,0.328,3.2960000000000003,0.0,0.0,8.50795108081787,16.881219086626224,11.203508744396007,72.7612974180324,1.1849105840000116,53.30327410507813,1.1849105840000116,55.63657639881813,93.540888,1067512502,1067512502,1
2049,58678,249,42294,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,604,2304,309,2343,130507,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.275,-0.01,0.105,4.8475,0.0022,-0.0036,-1.0,-108.8,-516.0,4.800000000000001,5.02e-05,5.29e-05,-0.006830405,0,0,0,1375796273,150,1,0,1025,9.499392,123449,0,0,0,93.540888,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.304,0.092,22.296,0.255,26.53375,53600,0.028,12.216,0.02,12.208,0.768,8.376,0.188,12.216,0.224,3.2960000000000003,0.0,0.0,8.54191488023573,16.881219086626224,11.203508744396007,72.7612974180324,1.1849105840000116,53.36058510593767,1.1849105840000116,55.69599254105831,93.540888,1067512502,1067512502,1
